sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
80.02451017425895,3.549799829124545,121.88648669013355,0.5479635413042604,11.076591228755778,53.61877438680151,2.374464127344136,90.3116814097552,2.0189802933217673,28.78755257196727
79.16027815781922,3.4400607354555977,117.23893555839724,0.473712248915962,9.620433669223152,55.27070881565717,2.2683511951554323,93.189490426667,1.895042383818605,29.134644516506395
79.10158532865164,3.5491919171506505,118.28369683087317,0.5915729382927177,10.589720060360644,54.15548382621153,1.8573730941818247,92.3015830360812,1.7885460154747383,31.85672446796019
78.40557234120563,3.4400624977046226,120.00681680963363,0.5023490296882371,9.774967264260377,56.121129878225496,1.9864759141234813,89.7579548754638,1.81202956317119,30.771658251088123
80.7116148780889,3.387535790816213,118.0056515780437,0.5638838410949254,10.166157005989795,53.6527242341982,2.5102303951045046,90.19664687829786,1.9179297184063826,30.101277722115164
82.06074792488198,3.6755340842443203,119.6763466069772,0.5485785475477177,10.322687974792574,57.46353680355823,2.007015307883979,91.16628748199734,1.9058424486849588,27.361890770365328
78.81674148733423,3.29607678222399,119.64977111522208,0.5358771127897981,10.751178526048013,55.1333706047556,2.5257231091142587,87.65382752103469,1.6296617560644846,29.916678451655073
80.38406544893931,3.496730525190591,117.31232526994816,0.49554399802436055,9.347765249747573,56.20541058789407,2.2733196492193697,88.4022043632435,1.7486133082663307,28.411179717166572
79.93732090272682,3.5955142320501237,118.71855613976379,0.5252023257758922,9.734871190813779,53.57282890192778,2.1785939280090885,88.24008805188707,1.744635069465282,28.203183161116726
81.96472513291639,3.503526355197173,119.09035683960964,0.510698995536711,9.943835975154585,54.6022547208402,2.3228333400086854,91.28776310708042,1.7469498852389473,29.13627263903298
79.72494830284836,3.2698078835264415,118.03025161914188,0.5683437133722262,10.822483856750642,54.55173512879852,2.3153113926111533,90.52912526272401,2.107888080845524,31.679362367151864
79.87208240851923,3.4044459559399574,117.91161978366516,0.5101731817933611,9.621824627357848,52.43994332272419,2.070685423151495,88.16136839385553,1.9687141635072565,31.322459635424174
79.99202735868339,3.647994413889003,120.1005787999419,0.4569357899335868,10.761562038634828,55.970038078632385,1.9925507691347089,89.67642424725787,1.7124381746615243,27.925800403553495
80.92617754753164,3.690941664047013,118.18186215403512,0.5281484618345286,9.674678715439086,54.12317430922355,2.081521215152226,88.53121569154432,1.8048521627944827,28.753574825383442
80.27045682577985,3.494976189055086,119.68936753907367,0.4546218168979201,9.711614334715833,56.35970420648636,2.3001834375248764,88.33815608384246,1.8099332305429225,31.127080685057685
78.33059471887863,3.5543360192379936,119.1385891133704,0.5285299334296579,9.618370421728741,51.751212218803865,1.8744915124233676,90.08174440932434,1.8259722501721483,28.643525062343386
80.63859245877737,3.333847993773104,119.91409626175849,0.43944919001187716,9.674081946098921,55.08531760836954,2.02791732694321,89.34625557480929,1.900629280921444,29.134662195715276
80.83569211206515,3.3870293145342383,120.68874543128987,0.572078431032895,8.764177749936355,53.56558854015314,2.315414425436108,89.65482284372692,1.8371145873371308,29.09402221992627
80.0865897874729,3.484432276460792,121.51811668015775,0.5127210421650606,10.168801331037601,54.25862146097956,2.1024787551855013,89.26465108070664,1.8394452142378297,29.368523278769604
80.28977485689641,3.7075400798645437,121.1324621144612,0.48369882339160797,10.600606961081972,54.26546432856121,1.7923750929644293,88.28625327144042,1.6129208078974144,29.47272977393804
80.01841837918955,3.6676437312275283,120.42500558589342,0.4890449735595568,10.414702790591745,51.01995644378581,2.2471229116217133,91.31047082960784,1.652141375422016,31.715631064810395
80.33849640749442,3.45847120860992,120.82261642593816,0.6135346428902198,10.090933127529247,55.4467970553406,2.1081278200919513,88.55526457190986,1.8830335816544246,28.715874261136697
80.07156623721939,3.4522342553234884,120.62267377347031,0.5166831052643475,10.51876997212895,54.08197048206146,2.146025012941326,88.33610168317007,1.7555706739923889,30.565950739567278
80.75698861664536,3.4077834675822376,121.13048769613737,0.5677818929402475,10.206717451611851,58.378232462604515,2.0452421601792854,87.88408700437058,1.622127975109572,32.24406646723377
80.65436565635406,3.4944415329089544,120.36395921421577,0.44372554763508115,11.222875989808413,55.23259812755541,2.221878958920979,91.23380326062778,1.8481009231736714,30.3358260364187
79.2095255445547,3.5471468357136,122.44663184541754,0.5672710023077489,10.796593313319699,54.07981178242387,2.002079035948284,89.7861622358306,1.8055724912288695,31.64128727770642
78.30753537028518,3.6529550319460613,119.79458973184731,0.478655946502629,9.493947812369916,52.021257990641615,2.364634116792383,90.12464054422028,1.6710039100258947,28.057381841904576
79.66421530070987,3.666902152528939,119.66253124322732,0.4248428523440947,9.877128467957029,54.509097574454195,1.6606226714116858,89.90769872691972,1.7769065469791323,31.044309547220127
81.84895609494535,3.612656502954776,119.65044470227872,0.4446737045629165,11.28667990162493,55.10659318122608,2.2027858583825894,89.958987351913,1.8198084760767856,29.783459382114085
79.42633799311976,3.4453141058759607,119.9574207487192,0.47282876144331176,9.643577108661418,55.191574409845416,2.149004556515829,92.55678808059056,1.5349030191606987,31.637260277883694
81.24608519249763,3.2926609767591852,119.55450612769555,0.48142795670021044,9.296244152641089,53.599929962336425,1.9778848309068344,92.97885975382016,1.8935678393147461,31.907332642491237
80.72167206404323,3.387094822878277,119.3181236538363,0.5244687280613959,9.388936095554028,56.283397174310295,2.1519349203683733,89.36280462716569,1.871095996820349,30.66639496722906
79.63903383418092,3.615932980336425,118.59461767412013,0.5307967803472132,10.296550628984193,54.442816409234815,2.265226604448424,87.87310692014499,1.8924027019206902,29.722646795335518
79.47727697948096,3.6049009225836888,119.08435320229441,0.429576935181822,9.221685413238049,56.09081791242215,1.9439141295007436,92.98315010937343,1.5918070592116278,32.54468455243506
80.21101746720262,3.4903286888129608,119.29160518714836,0.5199568057176035,9.981182648787575,56.98594338762974,2.222845529732408,90.25551299448519,1.7636387787786145,29.9145815644184
80.30780176889206,3.3289831607343374,118.24735895126257,0.5371632047011358,10.08543271906397,54.66882999456518,2.203686786613079,90.59088889911484,1.7460240319690639,28.83254291189653
80.19584525509768,3.4021627222384967,120.53072858242881,0.41487081978810797,10.514577818662822,55.850675468343475,2.2512059468627754,91.67057467270737,1.9665474444462578,31.521555097527195
78.15912576866836,3.3720423033264297,119.18773584899562,0.5013045525105417,10.25882951023456,53.69366113632376,2.2373533528954157,88.71584901499935,1.7388482197008053,27.890008354727666
79.07676675388909,3.3648315394383665,118.73136477112946,0.552682089830392,9.525300555584028,59.738287716707305,2.298663580176178,90.31422141028129,1.7141642219818787,31.050464819113486
79.42436217376222,3.5122009814645363,123.32810989974944,0.4951970050137675,10.574636663142838,53.734282434773405,2.193002301900608,93.01036108058037,1.7373032942212232,32.718672836995395
80.70775193545548,3.4437533224105734,120.82213006077218,0.5486277224813365,10.310904981108598,52.17359550419718,2.0545725648350266,89.57921831956244,1.7925566570899953,30.93100814632602
80.17770100093325,3.36646556412899,120.49425720630775,0.5305292872641911,10.27989522396552,56.94540530599832,2.366784430909781,90.78060613468834,1.7929834288541353,27.508558599726012
80.42961821913259,3.520768768716311,120.35305248835398,0.4361625712089845,9.459471729795869,56.89567513599923,2.1920889692286694,91.15855118553347,1.802831837613046,30.04463420924362
80.938283805976,3.4483955271782625,120.12495701002328,0.47688623556474785,9.782751886283842,54.44349017775645,2.2444267543267427,89.18612734317209,1.9255756125573522,28.658089046670746
79.81312835583864,3.4560268941725827,121.88107124965985,0.5098277388255787,10.515922269734318,52.32599132853345,2.253410053173852,91.51237235255984,1.8082283989275425,31.598220562598026
79.48271154989963,3.640934744018558,122.98856756070502,0.48185807197801706,9.777248739299614,57.61609205881186,2.5159144291461426,89.11113795383945,1.7579813182904143,29.57732308670924
78.65554948896572,3.40813480535158,118.6946170032223,0.46161012174479354,9.98265755630661,55.42158651856574,2.5101000985628157,88.30279813074405,1.8984322398476585,29.679016733661737
79.95053629034757,3.5674819492166603,118.54046137196902,0.5191204873092026,10.083226104106528,55.88641227521467,2.2578337287815637,94.17401023784852,1.7362260015748685,29.203504567497273
79.37685947357524,3.4444522880839745,119.17139673450153,0.5594508265553776,10.710252123994927,53.972656671250945,2.0335288853791544,90.80140644585688,1.744777695571903,30.949397726633265
80.2029230208513,3.3484255885002767,122.01175676172907,0.589793883654776,9.693605654757807,54.302137192115225,2.257173078144981,90.56857654297794,1.865854427267283,33.015306808149525
79.82305277250595,3.4201702755461545,118.20688500358112,0.46345349800290403,9.9834365135631,58.230204154332014,2.096477740192766,90.38043951778613,1.7983577103927249,31.782589910172128
82.52693242587362,3.446913122707968,119.36372872472631,0.5522080438534536,10.340945744813157,58.32407318632486,2.316785637065193,89.389203445662,1.859065483069231,31.66305537087436
80.82048218119736,3.55072740311073,121.3866770964659,0.5584647795222837,10.691079495518764,56.167677797661355,2.166576383936629,90.24941326693664,1.9206508966508358,28.774596493519145
80.3686733088729,3.460666118767264,120.03736826981526,0.563922593130365,10.095549534009951,55.08358578668107,1.9280287718040163,91.26863106224627,1.8645484181141077,33.24488208495819
79.692221765047,3.521915032766394,120.32419878882398,0.5788726639881737,9.952352233806524,55.50223874638661,2.321579301943308,90.31723550936582,1.7553566385449473,30.291134989347462
81.07363174985977,3.397348470058894,120.17286057639095,0.4649939592530413,10.597523314462421,52.25826357138921,2.0882156305456827,90.64126018760969,1.956552402923434,29.90137460839052
79.4448004733068,3.688115706944059,118.11758192945888,0.3900597021689959,10.220007225026666,54.0963023961653,1.9957534365738576,91.2042059604089,1.8243800713771199,29.153882053894908
78.71969560132911,3.5872457328280145,120.84526153134625,0.49504120681103086,10.923318498023832,53.07384742061293,1.8948949658150525,88.82375628120188,1.7954413983644502,30.36500917398404
79.75876394214367,3.5352055396514297,118.37299874855242,0.5721882302036629,9.958924410803716,57.01113249685863,2.268545069275541,90.77648047256143,1.8569767280232203,30.671562840025974
80.64272275986754,3.632915253013243,120.2554775206119,0.5354501878794257,9.955132152856386,57.592210987809054,2.064721539588146,93.06159873594838,1.7959842049355657,27.853837346822928
80.1281044149108,3.4318948342525117,121.09283661368534,0.46736880103488043,9.77690828339261,51.59882668429805,2.109538736150185,85.87940514473077,1.6416097176514277,31.140621984216445
80.78580015865083,3.5425457561784963,118.74293101393202,0.497614432192901,9.998198730454716,52.91494355945342,2.5006796603534305,91.49151589397864,1.7779035826170337,30.040328758491796
80.20838280794756,3.295826513157571,119.67866940272323,0.46590078760011006,9.499189995052543,54.494019472805284,2.5595373053699046,91.08943286415392,1.7428821010217204,30.858874172034238
81.399355436586,3.592463368291277,500.0,0.4676531611147213,10.349111656806794,55.708273693759146,2.3790386440055467,91.07979206285935,1.9049552715319336,29.197147182659148
81.31739406563433,3.51975996046924,122.69783913441285,0.4655406090955216,10.867981901582624,55.35623941023277,2.0697163992771106,89.17739408210765,1.767965269180568,30.636248919602874
80.5228354880355,3.442629999606142,119.96833903006072,0.6071135179305932,10.863771585050356,55.78538260541326,2.2076006956336403,90.20405325542104,1.8613517972730418,28.46581115220239
79.74262346257666,3.333141592612241,120.51899005938687,0.532359796985137,9.758406768850312,57.83317617392206,1.9548468673995318,87.5105627036433,1.8224451818559972,31.57064745391823
81.68392769145787,3.454111573713106,121.40228508346068,0.4980745765249646,9.91368635002959,56.59058788747601,2.3304645756826843,87.32013333312678,1.9476540349725897,32.07013703122118
79.37443729849048,3.539580353343741,120.64223924216756,0.5130336882911953,9.72484742307729,53.791077937711506,2.194889185801711,91.99363933274093,1.8543600154594433,29.44407850187084
80.77169871064835,3.2151457379369925,121.49339541048373,0.413014311061095,9.818779529298434,52.98459418967294,1.941063704855819,91.97340553854349,1.7532298798688108,30.519755822596075
79.95307942112082,3.547704082722312,120.09986845837834,0.43585038879057153,10.49813340972357,54.11123815030964,1.88868362026805,89.27220422635794,1.9500759790634312,31.27533261317024
79.65134786559214,3.465074229568157,119.5818744334174,0.603837399178042,10.190967726115776,55.77407496494393,2.4060566908063685,90.40594157034508,1.7740957854179298,29.70547522637253
79.92839874058593,3.496277776349016,120.94591840672807,0.5025972942903649,10.366320038607789,54.854710155804554,2.215727038063218,86.60305883629542,1.8916327674702482,30.519732713846988
80.99801010985965,3.210374462180631,122.71488711621494,0.49302051859224133,10.554091408368759,53.12816933117404,2.322554781012514,88.20919354260478,1.7376231039304195,32.87104703080018
79.80931759923665,3.5217432873179724,121.13108804989538,0.5247840943986303,10.075209452571789,55.65692980443921,2.6806831170476553,89.9020480450429,1.8201099046714968,31.575981594011417
81.10552593295799,3.618703030556038,120.83034928863793,0.44284975436347584,10.816715766150548,52.93657829256636,2.260527093047807,88.71773105496709,1.7935861653407008,30.49314361545522
80.32135721545028,3.5421920754235283,122.09782464977624,0.522676715075699,9.877921682354676,56.735356902919044,2.437894097784928,87.91306671426712,1.8597400069849859,31.051759113466346
79.70243649664,3.637570681331162,119.80492773685772,0.5062788226735772,9.913464087858065,55.02804228564664,1.9807449826209598,87.5519134995897,1.9594505063224972,28.729557977522507
79.0086076505437,3.2846609886396285,119.16934972800365,0.4338455103296251,10.821007580068185,56.81767076081674,2.062369930964455,93.82914086908532,1.8981765486991595,29.512752924737065
77.50059428512643,3.7290942572590744,118.19355579320732,0.4177300626521554,10.51128521600482,59.39155433141069,2.476854563702104,90.958645504089,1.8594754341665287,31.280123338170462
80.75892858978676,3.5281191423969376,120.13546143513744,0.49687034360502386,9.623017705566662,54.49478486163981,1.861408637160923,89.83282263444893,1.7011408892849083,28.344616024176343
80.17989415115348,3.63920022863446,121.19381158780301,0.42147496981884114,9.50518593171483,56.693388138378786,2.0035025212923383,89.61812364500506,1.8550052099024552,28.547483317704547
80.10537550614596,3.3665974505081797,119.21822206286342,0.5159890967071269,9.203503133234165,55.79285452832872,2.196072440214664,90.93923292250915,1.8223914134064663,32.046210644960766
80.12522450264791,3.4570594458874746,120.15898675394197,0.5271649014518194,10.024430035162853,55.07306504416699,2.059601662438649,88.8730684401634,1.6597394728200308,32.62436511478041
78.75613676460871,3.4307094802204094,119.06607055476005,0.5447462188472221,9.852525160853986,57.24593573081272,2.0653018751512264,90.47429007578046,1.7164652946740242,33.21772369166008
78.81240158097049,3.5309820710227027,120.82390994521172,0.520689954872575,9.907356170561146,54.766322740479836,2.208762294395822,89.75009659723158,1.896387911679491,33.315784502387025
79.44250821499216,3.3630197020420924,119.88523333714338,0.628985466882716,9.598162716015135,57.95041024979932,2.5355401628152885,89.0588999890964,1.8568983079185275,32.442594934692806
79.62087225901251,3.479641963989764,119.24381481186677,0.44926216346535663,9.675361227466997,52.79690751982794,2.206816693651845,88.69104550720031,1.8233785911790747,27.666156530694558
80.33088023221445,3.5833528961608927,117.4081436646571,0.5187028284923786,10.613834496236645,52.82264616635583,2.5345144773675408,90.71233231592228,1.7294988144241592,29.916346383513442
80.55832691252172,3.507600539141241,120.70038279018029,0.4539663203460317,10.08468041201804,52.45531390557104,2.1777547877302603,88.46335700950986,1.7264470057410235,31.854139762815656
81.09131012059427,3.5609138120907176,118.57999340592565,0.4841795775152599,10.606548849989592,55.255090444551826,2.663865907996339,90.66864032697043,1.8192049116490032,29.53632530369625
80.13354090478228,3.4847530163619456,120.92054127969517,0.5478351158397292,9.607005269746026,52.603780683596,1.8327589253793408,90.86358525575132,1.6896633393826126,26.770664110571275
80.38857860453096,3.749299951743279,119.99210781499814,0.5419245387225821,10.040914679273783,54.82199862425594,2.383815296597554,89.50653327487929,1.8267392314071904,30.48254670929402
79.33190954635695,3.5992042349536524,119.77255231629597,0.4622127420253578,10.268254921785202,53.38275763277613,2.205636231473826,89.98449770570485,1.9085895565831579,30.712047349319928
79.97497304125486,3.5817766299200287,121.80726981372251,0.5278905153175931,10.00517630992169,52.638694781769715,1.9869772673849257,89.48111800259707,1.7390487797840717,29.71954304552183
80.0566499248971,3.552969275435673,119.90835158852317,0.5243250821913101,10.03223720740506,51.44416018056303,2.0121329212362493,89.75505115527325,1.6790305257158893,30.899893094994308
81.5307508323437,3.621876185169732,119.72252426779073,0.5745363068424976,10.074333728601056,54.39324525198753,2.077319467291812,89.48580153297019,1.7611823181458772,30.255624333563233
80.16057398104986,3.5003046020153414,120.56801962067026,0.5595323137393171,10.474777067720662,52.327183656790176,1.6892157730196091,91.58834384910676,1.663312130158458,29.662851897160976
78.82988697394065,3.319801956241998,120.70390154666623,0.5379577580151323,9.71174479963664,50.33612387413916,2.090751110349504,90.66606680918433,1.6521088431225872,30.275039879668732
79.984690150827,3.557929149960109,120.1554544789384,0.45134655295592224,10.598285750832245,54.714646768551454,2.194539092098014,88.41344446957557,1.755671774880849,28.672795928959648
79.82705394007658,3.6711708480142344,118.21652851418924,0.4193219301061629,10.735585163746805,54.62321738112664,2.0661854522680168,91.76783796857333,1.7394384460263137,32.73901457032041
80.67792587133927,3.4512088591854297,122.80450067724516,0.46971425384983306,10.371047686004653,55.53872664473169,2.46034825787976,92.65456903443565,1.8032004149065768,28.869873194480725
80.45997214293912,3.4322284630247895,122.61740342178462,0.5068267665541368,9.817339224343945,55.33242455055684,1.9305747420940609,88.3482561345319,1.9200413907944425,29.014658581542907
78.95308901731806,3.5536652752527287,121.5414154010619,0.5359476655332533,10.498023842902908,53.63776884057497,1.9156378666516314,92.55226720832432,1.7677320161157866,29.62375047531743
81.32819414184905,3.555623000940066,120.5926541037061,0.6082501172450542,9.678240884809929,56.67011223054622,2.211402624979417,90.45660687406753,1.9528468426412533,30.761753634434434
80.53829607904963,3.60725073373098,119.52556145159424,0.45803951663304965,9.477595402989483,51.460558139123194,2.6112414259880645,88.12454577827314,1.777874637641423,29.584780050166618
80.3074066978091,3.5815737212539296,121.11861553486767,0.47084612807155307,9.916439143106794,55.50864391087894,2.150261774763291,92.73248747923398,1.8490974951638253,31.102316679074725
80.66288126866742,3.6173473857485323,120.23532802631482,0.4351584026022077,10.199843975876322,53.82755759117471,2.094276663650049,90.99681883188366,1.9238283071433635,30.031907365104093
80.30883301259897,3.6702214944635236,120.31297913333513,0.6300841557090198,10.282754822815772,51.83062703351953,2.3506683242209068,90.64796925430072,1.9289752754082745,31.009772026904937
79.86154401601623,3.3775701763710635,119.72826976552817,0.457473977289535,9.709738275097639,56.0594411279571,2.5339809008702816,90.67094160069907,1.6804116937964817,30.66690400233021
81.19663148664566,3.439021709568062,119.82577768332521,0.5007344097364599,9.60755084345888,56.16690478091895,2.1758103702784437,90.71320515464194,1.71125078221979,29.343812549514883
80.72238135782777,3.4627166847908235,122.24505300660343,0.4800181907192699,10.112342362875943,56.67866349737156,1.916326853413394,87.00662501963268,1.6474343685429906,31.893876155140774
79.44814185410755,3.755819928566825,119.2664781217454,0.5092275651598519,10.771054976283938,58.610967198686424,2.61230071532728,92.05422259200834,1.9024062525811463,30.888790423801776
80.77836107616663,3.4448814283671467,118.936341451551,0.4998312771294524,9.914907688737536,54.1841895112109,2.339277489491343,91.62401885456987,1.8088406886291848,32.216295121582895
78.8583108858665,3.480634054072028,119.06813098321635,0.406673169146347,9.95865965707865,54.78085448491009,2.5026899486484266,91.07237986374312,1.6975813175670795,32.78113884950128
81.22103369552535,3.5582097703468616,119.70557067149522,0.45202803816382603,9.813896611964473,56.959747515467534,2.5769172611869218,92.62351399806272,1.7511150578213726,28.320573850066484
80.14088624691121,3.3231560634437147,120.42011802844021,0.4926198706850666,9.766981749065879,52.129534478919766,2.3027200213139434,89.09440857257475,1.6830083164289713,25.691606680077527
79.97248509494936,3.6772251596669743,122.15963697891223,0.47714518717068644,9.69889396981911,55.84379366093504,2.000322912162342,90.51304622969309,1.8766080278384691,31.84039983582646
79.89984592352005,3.4796326249823033,118.85862263721647,0.45865598229800697,9.886760554049237,55.66125791226912,2.3827169252466502,88.63459578384341,1.9492688568959522,29.593314598436148
79.97863270565156,3.4252788320852177,116.84848766164518,0.5442022698180525,10.368421948546217,54.49361039718722,2.2133981434449748,90.87709667009698,1.6437454143113457,29.206420983980557
80.79426467962183,3.374571057683075,120.38162531181662,0.43217090976882977,10.233214991216764,54.93584533186453,1.8769736368188983,91.98005690257719,1.7265408423201951,28.784621344478428
80.20056919723095,3.6148637349428716,118.67943163532809,0.5030839924923985,10.214408250165286,56.24759009307366,2.235288311055445,89.37605267355835,1.717240977935128,30.129215824569563
78.92786098801439,3.207864951650539,120.56752774540497,0.5451967420543098,8.81853378222908,53.18248473152211,2.3238308522010396,93.49774229850989,1.8020793707675409,28.907995588156297
79.81710355889516,3.6374876419148183,119.1602465671381,0.46004039966748733,9.758628238908983,53.28400850513432,2.224534063198959,92.76195337939825,1.832307927311603,29.62146974681057
79.70818873108446,3.3436809191303345,121.1480427102913,0.4961081401493599,9.909760043204686,60.747593622120746,2.2597505816731376,88.72195521483819,1.7573642403794456,31.722668563795132
80.11327041053777,3.3561722021682634,121.19499761494777,0.4665927957230503,10.936648888108772,56.94408651828637,2.1105356208682498,92.17772781494969,1.8067855510527404,31.27916051268333
80.48473281729447,3.4153643345009126,119.1633852179873,0.5514980408790581,9.832612333946729,54.273432766164404,2.0089754841301297,90.72011841150888,2.0062524919243145,28.39870062861859
80.02421945667275,3.641222055541543,119.89646619138057,0.5226185898124867,9.46880323592656,55.770952774973765,2.1625711469990905,91.67574099265576,1.9187386051564752,33.88434546302792
80.57963317321358,3.5325796316582165,120.25269959205053,0.4823416853594656,10.169241921730846,54.46827746174975,2.233692195253923,92.23991581053353,1.699345743472036,31.709817841693567
81.31711506733987,3.4881931473008922,117.24158863128882,0.4696089006452784,10.648497273280555,54.95883748786201,2.0001395535410182,89.14188263391203,1.8840620026504553,30.82010035230207
