wafer_id,etch_chamber_temp_avg,cmp_endpoint_thickness,thermal_anneal_temp_max,etch_endpoint_signal,wafer_edge_exclusion,etch_pressure_peak,cmp_pad_temp,deposition_uniformity_index,deposition_thickness_var,cleaning_dhf_concentration,deposition_rate_mean,implant_dose_total,litho_overlay_y,etch_chamber_temp_std,deposition_gas_flow_avg,litho_overlay_x,metrology_cd_mean,cmp_slurry_flow_rate,implant_beam_current,metrology_cd_uniformity,etch_rf_power_mean,cmp_polish_time,litho_exposure_time,deposition_chamber_pressure,litho_dose_avg,implant_tilt_angle,implant_energy_mean,cmp_pressure_avg,particle_count_post,litho_focus_offset
W0002_0010,-3.9150132551844945,22.85019425665612,22.00546354841277,73.18003900759334,,-5461.1325395985805,3.444270276633147,0.030822480517050777,9.171647335272235,6.310259903490901,0.6486147790161125,15.776568268902155,7.550425674873714,30.612568900409425,,10.420708225091827,4.078994776980381,-0.2644734294438651,9.048103200799103,0.0315335455844517,-0.9656461243517565,3.6631281407055734,0.041498317281594824,0.11751761008280401,0.02937030651122602,8.464413297910758,1.184374017993756,15.728851159552342,169.40273755513442,
W0002_0011,-3.8545893902518946,22.758536656774737,8.09552616177159,71.06399822502922,0.07671094458523367,-5153.891692613739,,0.023087014713106008,,2.3963260051598043,0.8041139253483214,15.764388744663643,6.204305609042057,28.136905272683073,,10.401884003157175,-0.5645223140657706,1.972265119598717,4.196000619352451,0.009898782052917943,0.06687900518649682,2.2758005258274827,0.06315240976496919,0.05787855202130507,0.023647894649253372,5.936360739135748,1.3935044687609515,15.69576363979918,-4.1297877970464825,-0.012586494279642355
W0002_0012,-1.2483691890449147,23.147772239043135,65.96196343099271,66.05092040946317,326.2881035187337,-6395.88871807923,4.62993123717263,0.027259262144107926,,2.7884851633382555,0.7947735108075084,15.602392724362515,6.001168673515411,12.580140632324674,4.055633409957611,,4.76344299014654,6.717902891847673,6.415267592937524,,0.21589630340672203,0.7272711458194903,0.06187732996592868,0.05315070117983273,0.034273802570166316,8.46047391395342,1.0327778285658815,15.59781834880089,168.61074968869272,
W0002_0013,1.87917071652398,20.29212404714768,13.600092071807907,68.67538547682896,18.274097964565645,-5518.896231592244,7.963717072734351,,,3.0859118319466265,,15.678650606816577,3.780982968800791,33.35327104287952,13.829820606873808,12.956183204626125,-0.07148795015717108,8.540206558484993,20.8394663252455,0.014983964219577114,0.3108082875858211,6.184013885467719,0.10899993854474793,0.05286371749187508,0.017108772954932815,4.7607713774123726,0.9245475922199413,15.658566433788808,83.80642818526312,-0.014994847606654007
W0002_0014,,20.64882078552368,15.92180425102587,,730.7106958645065,-5060.520903470821,65.41971415927108,0.05117982453463603,,2.422446874601337,0.7081277426809391,15.841716877457966,5.544750406251524,404.8737764105354,15.026499620373986,10.548406797829987,-5.2355425211690925,0.3991312742822566,11.35979396149198,0.030635403808764457,0.07310495003328736,1.8500471341033622,0.10117393709588322,0.0362853636436458,0.027820044281615653,,1.097640176266968,,4.5768994461544175,0.003014230498480576
W0002_0015,-1.0964260858413604,20.90805705877776,11.704633481957535,66.83706700774378,-25.957357760494176,-5587.759761807639,13.050964341341992,0.045580169413795724,8.73123014625314,2.337201090440322,0.8147174011596757,15.909493560109349,,100.49945248401845,17.54743379578116,5.14087714165624,4.220706482824668,-2.7741978142534687,,0.02724202753532635,0.0707499168299284,6.737994500569769,0.09306006356856097,0.08641873032217737,0.033172654347075885,5.182345210041496,0.8917251942383544,15.85086691487542,247.70908441979745,-0.003346283094473454
W0002_0016,1.568528360531146,17.37849378241511,5.726539858186828,69.10978528537734,-40.560079856617484,-5471.570640900116,,0.04687222421968507,8.8488146670305,3.0745260009655815,,15.681099593161404,3.7927225353438243,32.89784248991695,,,,-0.27084671993572407,11.533078473267576,,-0.029488901836400433,-0.176260146639736,0.09103201197583995,,0.01714154088585079,5.419859699082496,,15.65920100943405,146.4448704873583,-0.009818441493127088
W0002_0017,20.5426584150634,,7.566926621224424,,-21.627540594674855,-5331.708595584932,,,8.71255527923067,,0.796933081763112,15.71452536019716,107.9116778671675,35.671276509243114,,16.893921313700247,5.785166947230329,-0.8390117773903736,18.7513977226213,,-0.11100594207577615,-0.7771783350988541,0.1502416691381743,0.0920052684320707,0.4935528421420998,5.032924773409862,1.1110270119434151,15.744252474918621,204.65029834936954,-0.010085325546479286
W0002_0018,4.307423155835553,,10.203728540360014,70.50148015462314,244.68407301905663,-5541.666198723145,,0.04289808850937964,,3.5823328741916325,0.7873428434953612,15.898437966112981,1.9241848300881803,49.9402760601069,12.798411207498374,4.060432332578706,,8.153201751848437,12.818996524355423,0.016364213434595765,0.2760596032804057,5.422890967628218,0.08556367667798288,0.06350671280857377,0.020505596598974975,6.674851657234668,1.089504654037795,15.96122323291046,,-0.009440581664237013
W0002_0019,4.355128327319231,16.35159422209426,17.963631774827164,69.70872389931827,,-5324.428222090434,,,8.645441718481381,3.718906275241375,0.6631499780549035,,38.07981162969732,33.182781211960815,20.883694964462574,-1.0500092760766337,-3.988281840549456,5.7771776178249965,11.101085240353681,0.019361743730773817,-0.47179015984534006,3.800717084603395,0.057749509449416356,,0.1748757623673132,6.38494824715722,1.247853140722135,15.77611211621243,82.51743036969847,-0.011565835145269017
W0002_0020,-4.386787751162705,,18.91553742804044,72.79706220587111,0.18395653294436423,,22.116234630380415,0.044105705646986515,,,0.7293275147949955,15.785475070433904,6.410477956395521,24.188830075612437,16.080130061637778,3.906774825813841,12.461149115946995,1.3679259193138074,7.685625957785635,0.02760838068680632,-0.692111519261621,3.561181762416029,0.12061112428108417,,0.03447377867639877,9.55112826207789,1.3402389200038942,15.749250152319322,174.56713336101672,-0.011178163492006128
W0002_0021,-3.2851111343846418,24.06152204731821,11.505020056091823,,-24.981115068769906,-5633.706225107692,15.096684947870468,0.08274023235600358,8.041810428386565,2.386753832757372,0.7320883270356647,15.718652021860446,4.624542567501409,34.97230539639698,21.641613655646317,14.136640598335322,5.33625630724464,-0.7008533285970113,5.003863293433654,0.017328083636531506,1.6445826499055334,,,0.07497020513822378,0.021322900137397766,5.339440596688223,0.7256178367748043,15.688107041020544,,-0.00892764947636341
W0002_0022,,15.958047542303202,11.699252589594865,68.03620401289417,,-5181.321094268664,14.839508668599892,0.05603105037201331,8.532834823647645,,0.693949520067497,15.80008232340661,,31.252233804702136,16.368381624512008,11.413243770249851,12.91516792485528,3.5888999163675908,,0.021542772695912718,-0.6039558956158997,-0.4102562816940578,0.1496209535559247,,0.03593779982176658,,1.043572324089487,15.791315181855353,21.554475288813517,-0.012639522133505249
W0002_0023,0.9325713476837993,19.25228079957611,19.630568888772114,67.23086344857285,516.9985543230483,-5142.9835488221825,5.7832531858343605,0.027871065707467377,8.774046959373734,5.104528136132291,0.8213788761791899,15.821104211442341,4.495729269187528,55.84633267644315,,-1.045840995047893,7.072324276302328,1.4265613380826834,14.97943128726625,,-2.8197789956515424,-2.340528071876243,0.04726185548446591,0.08585494513316622,0.030178632892607814,6.314558117630664,1.0028773941079043,15.753191616367983,264.2887299546349,-0.010431472530985213
W0002_0024,39.44835149541985,13.947844762027428,8.38841393697197,68.8804952539783,805.0805846499862,-5259.921706751225,2.9215599252373203,0.09885359701021547,23.48947351899706,5.550755906778827,0.7906410273911013,15.970338297086714,41.001053191239556,98.04050146917066,17.077142346971282,17.289631061967473,0.062290656278121144,5.2632182680882735,20.88228456306925,,-0.9651309152738238,3.622631023166038,0.17907979552910694,0.08530483300245925,0.19205181641848648,4.782899780713742,1.459135752785779,15.962145639596583,125.44377309096255,-0.004686124134029793
W0002_0025,5.92633459571503,,14.755983942475998,67.83544822636487,411.88572936696795,-6281.281461526849,5.8124487975525,0.03157526453641392,8.367206680218215,,0.7423570882729886,,5.293488323690022,90.70752180995146,22.107338016724924,6.7211297970849895,,3.703379559846682,8.324167481592813,0.03915872320696025,0.38009229534835165,4.58492974924746,0.09303931446619959,0.17428130911503903,0.02142151569475002,5.389643440177083,,15.647480498348386,131.39098454924317,-0.006146838645758483
W0002_0026,-3.3936262053897406,24.171948500638578,10.510134199574209,72.16800722409849,945.7312193247536,-5669.121920736358,22.472544075639085,,,6.228500563821884,0.7088879973150594,15.864631371536873,,36.05222810728681,6.252022974131695,9.872586797753376,-1.2667709462058285,,1.7201382334948614,0.02838577046998734,,7.606606485988571,0.09631204465242423,0.06338040898415537,0.026011400608381693,5.261108466232458,1.2711598774158994,15.79553164147868,111.31053212452858,-0.010129448723930783
W0002_0027,14.481072085649114,18.661077042457315,,69.10299060637935,-1.5534167421433274,-5730.228115136665,14.936481953322158,,8.964586157988023,5.077938277010016,0.6921922821022526,15.804644230971235,6.472779993441664,47.21709798522652,15.207985251961054,11.502924372733858,-0.8288723754672915,1.964278186260219,9.267380432367002,0.04094323067245226,0.7702063701681003,,0.15363357656637452,0.11328581292407428,0.03003191493984513,6.857155301619305,1.1046275691041094,15.850248221605987,17.701018102756567,-0.006912600231483196
W0002_0028,9.507729427371093,29.899650886866983,6.624368825269394,67.4224042160341,-5.643141696891782,-5478.613820927578,5.363552339632124,0.04422973887152155,8.491915011189779,4.304319249070277,0.8354855333175216,15.731956763372926,4.453545109089279,62.53471283695315,,,,-2.4518939415820604,7.470758043231107,0.03972954059017082,0.5506994689097902,1.0689294874814443,,0.14701070758150833,0.007973320962963982,4.879195509212523,,15.726357701711779,85.5932583951129,-0.005859488047739666
W0002_0029,28.070845671778084,13.808749093625497,13.021016131073486,67.59524932599297,34.387727975963486,-5636.899841015444,3.7155669454797886,0.0892474422133793,8.80913212796746,4.53048174456041,0.7725217998281692,15.704953435546095,3.7015064357447693,85.93940238646665,11.262490619118214,14.439765342559767,-15.45202027616825,8.075518428079008,12.665612632971962,0.02950835443985874,0.1524934794175483,4.945480402569719,0.14747026139659294,0.11681135965927257,0.023191583427083554,,1.2689845386276495,15.699521639337773,124.72640472895782,-0.006227431980518304
W0002_0030,3.131582434324111,18.4999808392691,10.428327575246621,70.14308370686713,826.7308830154851,-5217.955076031067,13.74247009164495,0.1049194922894238,,5.039235670345974,0.6788429065532008,15.957003677765838,,37.91942305568719,31.257037474518917,18.30731599201217,-5.0433653287824525,7.013598637509388,9.164034470430936,0.023487718402083694,0.54284985597217,8.460111412163531,,,0.024645926893293296,7.276647961533392,1.1359972881951654,16.013173318609006,31.104232547950883,-0.01041362923688727
W0002_0031,2.3493296597105777,16.98501837569453,23.623323139349264,67.53184749152831,321.01515591574906,-6316.1018479565655,5.355522469408496,,9.855669497560838,2.9511855756862926,0.7404288514816171,15.805477423761408,14.353122098618607,39.94146724753788,,3.291802703390286,-11.412582870773512,2.9801006590856596,6.447662240351738,0.020877552289293094,-0.46395001242497036,,0.08804975078247256,0.06283291389839989,0.058715758466404255,7.800327306544184,1.1460779421941483,15.891137804941339,101.45590761628961,-0.010080691971214677
W0002_0032,5.405192222711422,16.133750509278823,14.256703427136285,67.32790608858281,383.01527433894574,-5615.44354511032,0.635292588333296,0.07428499380095607,8.822122872870438,3.1139435359865866,0.8468739696342235,15.77332289374882,5.99587628367167,53.17904451141171,38.56834747996114,,14.38035782756151,,3.1210336267201586,0.016875820321046706,1.0943683227555936,3.3029634714375966,0.18429929456078264,0.05905630059832267,0.031002992741914877,6.131140111406705,0.7451823835526843,15.777126416166348,71.29521867924682,
W0002_0033,-6.430527442293622,24.46988004659694,10.350077903310883,72.1492656548595,946.4167691291251,-5539.1453387630645,17.70434114268044,,,6.078687126898193,0.7050683656764648,,7.345155112351265,37.10339167911443,,7.64930808731169,,,1.6149038223202208,0.02425817483746193,-1.3757796047455442,,0.10415652811827533,0.06620615040421178,0.030028417907784,5.370323128039311,1.214483852849961,15.79260218270433,139.9120462533501,-0.009397574305759802
W0002_0034,0.7709154764516197,17.159684859380686,,,-17.066227192667345,-6301.773068461374,,,8.629763246950821,2.4849388114140654,0.8282623002569804,15.948435470563012,6.165356779766505,40.23812595758565,19.97019145114322,20.664308063975923,,-0.1996717283262126,12.498640252370867,0.021767124905789807,0.07300374176741614,3.5002074044706344,0.18140998493822885,0.08891542109547484,,6.6583153584987445,0.9338069153931763,15.975085118224118,,-0.009734438772555486
W0002_0035,5.615213333926436,16.933829882764442,10.21260457730149,74.87131888536963,16.86933851744142,-4824.252213986192,,0.0891973947851235,,,0.8240152076163979,15.775889355311568,4.08421760701348,65.68278724600549,34.158363278504694,8.796849071617162,-0.8555104139524239,4.457466275296886,,,0.07808649711151847,12.059235519828233,0.2172183946208385,0.07561990511644741,0.019489006241515002,5.435903840484318,1.1796098449992647,15.79033864632336,-18.564594041311075,-0.008281038780210508
W0002_0036,9.22741345242314,11.88650908018062,5.928664074715282,,-8.656370337532891,-6411.6822169995885,7.050589953619173,0.05849917408799454,8.537263435004922,5.461404190261202,0.6618524774759788,15.75878516611152,33.96271299560396,58.713018531170526,20.380988891368816,,6.800601588606903,0.5478762318439236,11.909262014675145,0.01798688189544715,-0.3782496272943531,4.976160533088813,,0.05859626998063242,0.14221411428594302,5.256662073065092,1.2775493736432493,15.783601432746078,265.38471258184967,
W0002_0037,,26.738241701582492,6.95184439651276,66.50594908783057,,,11.21252568698781,0.05641008688551374,8.42512813889438,3.6917266903928985,0.7978989424564119,15.702934625399756,39.475662750618206,246.82671409780866,8.408412811870617,13.307506948962065,5.497368251309049,3.901287820207693,8.277317863638189,0.029806565610682845,,0.26622630045020923,0.12850221933163333,0.10449392548958338,0.18966606132515812,,1.1253239660288772,15.737850841314515,173.95951260406983,-0.0019369406492358075
W0002_0038,-2.6387058398629613,23.402663912588782,14.23721516559675,69.0419839486859,-48.8045301585841,-5447.943529941061,-0.5895692295848702,,8.634282144966402,6.737816559151537,0.7348183596723087,15.750385656064548,,38.710415836671615,10.1410056201363,8.251845723992625,,6.131380913032883,8.962299392790175,0.015127836692575487,-1.0493271397065747,2.4336733002369564,0.1195313731966786,0.04847263099392629,,9.305657171659092,1.1246072034217485,15.724914028725557,249.19171157262298,-0.00876812053160262
W0002_0039,14.598640273196843,26.228210739571402,18.59284269682939,69.97851082711571,468.2055104048888,,2.6716533160055533,0.06433606056310404,8.53841561502299,6.3260762445784895,0.703610175329603,15.843149370223102,19.24124082136178,75.07262641239053,22.673169461825633,11.320130132027137,,-6.094373864983448,8.10070083603505,,0.15243090265400505,,0.13328655418596533,,0.08190991220134804,,1.7455199617429777,15.891651075764482,41.28317704182259,-0.006935352665582754
W0002_0040,10.074138276127414,29.90487325347581,18.5241160491735,63.33407777513803,,-5516.537234994227,8.24858395876126,0.022767518562863784,9.399519648977341,,0.8364098503912893,15.884569245655893,39.25640558968625,39.57182862888287,34.615837866469064,,-3.624970337789389,2.262428211160163,12.66051603081205,0.012911795039553227,,4.876540460356441,0.0769322527375587,0.06095188800159146,0.1769794285285048,4.391892196116458,0.7937947935886913,15.860947666357134,194.5328300725425,-0.00964304696338131
W0002_0041,13.563630248818997,26.724960474945036,16.939633917218192,66.68010383341154,856.9621298346055,-5268.047794865365,11.1518332147411,0.029868563956494898,,3.5655008711076803,0.7835754901262069,15.973246928649734,11.83070136181945,61.89887513370638,31.663231445393542,10.926810427255582,4.2836802086367705,3.8145703721833533,8.62709773415563,0.051662500413885135,-0.7288036847846876,2.893911033957273,,0.17913290887602795,0.04608139762012092,4.110238499202978,,16.001324166533692,30.002334970798252,-0.008321265902332765
W0002_0042,2.01818201581912,17.640684897238565,13.624490067444697,68.40495451257448,,-6606.70242976048,11.178222267562932,0.06185642433192892,,3.2292236036209543,0.746175664216259,15.917889242063941,,40.42672499382648,,12.544866642877013,-10.644944823406338,6.9383472258178855,4.589976557013129,0.020239972652665236,-0.07117814196625889,6.527454437961481,0.10979344629303853,0.06171314769496778,0.02534617679497702,5.339403679732612,1.354457418276762,15.968047316552022,121.40042128291739,-0.009920994016985709
W0002_0043,19.28474550511778,14.77233835203911,7.148370466496078,66.0002577131692,473.4461905797472,-4955.4818184826745,57.125593303564116,0.06744413942000668,8.785123845251988,3.480039571271743,0.7627028618574466,15.798216704991919,8.185738068190448,35.77467747059773,15.594674700375492,14.292946445409752,-12.94421751881199,7.276034636581583,,,0.015005567334927765,13.078805843193319,0.1570840159705479,,0.04453586106323221,6.342182766875107,1.163572910863466,15.786223549860946,,
W0002_0044,-3.4208688042753392,,,,-2.5885365398433313,-5202.091017975037,35.59212472378359,0.026558164210695803,8.58835072604963,6.9534625663633,0.7303927407573374,15.729002850456135,,24.378972606404723,12.656400194673521,10.519137615269845,,13.535462980129797,8.330253172564541,0.012600641521197015,-1.0747437002258764,,0.05573284399524246,0.05105599413876344,0.02566654335233402,7.618554272887815,1.149992369969124,,,-0.012541640325164898
W0002_0045,-2.8181699101376982,21.035435367465652,11.816743672052876,72.01666165621685,669.0394583183298,-5179.50572139158,6.30350331038995,0.11621823382949259,9.13151891161756,3.743522197944681,0.7220163326472467,15.730772492809205,3.8969906276863884,42.9226833331834,,23.837879363614945,8.335871769109108,0.350176425417824,4.057864493762618,0.02149707897805897,-0.6184578738141427,4.428985014530881,0.2723659994298133,0.058717005665929134,,4.8004766509104355,1.3033160775406427,15.731541480055578,590.2285849504802,-0.009646397816781638
W0002_0046,22.750569956434724,17.572957618296115,10.955632801446086,70.40841017847711,,-6490.953071627197,16.62610215653758,0.05960562164160231,9.65539131916517,4.130411400065056,0.6865452799215661,15.800117597353909,7.770018179680088,63.3747111177558,14.297484938760824,12.633027315597763,,-2.5615971469442096,9.393391002240568,0.03920044242913738,0.23788324197266159,3.4442858988288854,,0.16371750405098326,0.03875512432516044,,1.115023780665681,15.843070052473823,761.1671246896115,-0.009376453107066005
W0002_0047,1.9769255871590952,17.945111876878585,8.706994459288948,67.38807516615827,8.112635795453173,-5489.98928840512,5.451526104476713,0.05891861620635441,9.613584398842205,2.604277716128238,0.7853747955045873,15.778741614662685,5.710961942602116,24.856960998699044,13.755819558158565,7.499835578561077,0.8379488933804885,11.90497446598636,9.54664850421148,0.025100233695363725,-0.632435945602343,,0.11499458036408743,0.08531002061873205,0.016773758435827773,6.5170689153911825,0.9402758613791291,15.805663668173809,35.345590045163235,-0.0111784288110915
W0002_0048,0.5619446551062383,20.084571066984264,6.011227712817326,73.00757288748565,22.36378304337123,-5841.141087641581,2.909983143622723,0.051852848075054345,8.61286550818419,3.319366180336755,0.7697800027373202,15.630520237770002,27.341444960386625,35.068139842984564,23.48335530191719,14.28618010385083,14.95044635685072,2.60341654639619,9.925780274938061,0.01373920902456188,0.2917624244248723,5.324479045537717,0.10058305130037451,0.03616904676015265,0.13165239860112346,5.557181336689132,1.0376326169899623,15.63857071037634,112.65890479951904,-0.01030604138104513
W0002_0049,-7.970385993130312,,7.42338783570397,69.03628512072923,971.0407528525774,-5420.711563882031,20.904795461926657,,8.693567160257345,2.9950196401410762,0.7797156007888346,15.782932357707786,3.9441805904483216,,10.81016211147448,2.043974870326415,-18.860596631978236,4.303356638984525,,0.02852595383450157,-0.5551456832694299,,0.04029586278798874,0.1071380172186338,0.014436647033468131,5.336527062362802,0.9492095661398318,15.796593731623549,28.201676746558547,-0.007201214549033715
W0002_0050,-3.756660376836508,24.82453115272499,6.784715079960279,73.01451616561731,12.45943657390176,-5385.6667019952265,16.86583599861133,0.05157043203002325,13.573226425430999,4.591380992250247,,15.694117409309243,7.529859192680135,30.158210111847048,6.164748678001556,4.803390719417781,13.074228701835942,0.4427268400101121,,,-0.6997848457687357,-0.25546328943529106,0.05139997139982123,,,,1.3644630311093355,15.719840078302237,,-0.010812474850871823
W0002_0051,3.167038204767768,17.497120527328807,19.77706066367104,73.917696833967,,,24.74870968380043,0.045023414681393883,8.158500663647722,6.050700311464911,0.7355986246007208,,5.955982166670667,45.11918650844934,9.798443246024902,6.199741660400994,,3.0745198891079952,7.9554746654645925,0.027571530894784545,-2.01015997169942,4.955550478525607,0.11873192441533563,0.0996181325168623,0.027311572145297107,6.027978027100107,1.7584682785854195,16.097860612179137,164.73702680042626,-0.011335445757347507
W0002_0052,26.986184309907678,,,71.35855781275852,433.12227608308376,-6317.486943940091,0.6692687934046484,0.05137734414834245,9.28586788910871,2.9779436922167273,0.7584565063889475,15.832575333181467,38.19839461080047,43.22865530908788,21.22652404675729,8.765350845241093,-5.227375985705571,3.1091022292641464,7.941937954475086,0.031226910257633845,-0.40881630106110967,3.2381569538194808,0.11327923043215027,0.10118134676556978,0.18875346853153546,5.524722808353301,1.3042648314311465,15.917192924660666,,-0.009350878794844685
W0002_0053,,17.20709260770238,13.498211864440998,,662.0426916409617,-5372.137794875042,9.774065979327279,0.0618345447641225,8.474335408651816,,0.8267490301582191,,3.5430330164440966,46.271924549869496,28.945754544651333,10.161118930193979,4.321466022679679,7.581422277429043,5.336796703439228,0.04094924789660591,-2.942975205810199,7.740379643829589,0.14811439072614171,0.06937750011533352,0.003963710160830865,7.369387149006248,1.2877161531665597,15.70806560126117,164.42934957654333,-0.007944268341455648
W0002_0054,-3.057915228804624,22.368131071640722,,71.85130226398526,6.930600452987275,-5332.626969913815,14.879053034126756,0.05942148186126052,8.835036101078497,,0.826144855760397,15.77855323928941,5.825389755356613,43.63843520125772,21.6488092623628,9.374963979721304,1003.4669533660599,0.9958676615478603,5.030154033419298,0.01400372110856353,-2.045492546775043,10.258830039823142,0.14352409433265373,,0.025169272103790784,,0.9155364049287891,15.709038077224536,87.91788777738374,-0.012760436181487568
W0002_0055,1.1402596506874754,19.330529524856,10.204817270971404,66.9467132474673,-3.347655262149301,-6457.506133263028,2.012888358126939,0.024554421382213205,9.613825491913465,3.2548460294497406,,15.94576937249336,,34.475715223502654,5.9731958371157745,-2.4072140157068826,8.543480203392795,-2.6698137483366526,5.7558955525277415,0.012326782683303995,0.12555792413362252,5.924476349546991,0.05833352809966842,,0.026854300654519693,5.51312208334229,1.028989229370243,,299.6922687197773,
W0002_0056,-2.1540445039186884,,13.784608465738012,73.57229795983663,-2.5395670168536126,-6367.977747653264,2.492522105986912,0.04500101907398557,8.780426772858217,4.935624615579106,0.861530245792673,15.716509124303931,4.513073465317911,41.53721319327429,5.615011994623176,-2.5723656800014982,-3.7993325512134746,,11.812265331982315,0.02372855095358813,0.3028396179099414,,0.1141820772470281,0.0695141120386041,0.019974527237241087,8.128040918606462,0.9283854574648317,,163.93605042002127,
W0002_0057,2.6873499028471177,18.025199266817193,5.984609132340948,69.61350668780199,,-5418.070242281272,16.852711961697867,0.05340812583001012,8.751162633750129,3.280107715576222,0.7336677198033471,15.678892820190992,2.9440616557795463,31.49848218327812,,10.529253159220536,11.193979662845223,,11.977014676192754,,0.2923447528464818,7.809211827831781,0.11290372351465293,0.0468375516517045,0.012202424303592165,5.6053532266901085,,15.689103656897132,162.54846575324603,-0.009845118490198953
