wafer_id,etch_chamber_temp_avg,cmp_endpoint_thickness,thermal_anneal_temp_max,etch_endpoint_signal,wafer_edge_exclusion,etch_pressure_peak,cmp_pad_temp,deposition_uniformity_index,deposition_thickness_var,cleaning_dhf_concentration,deposition_rate_mean,implant_dose_total,litho_overlay_y,etch_chamber_temp_std,deposition_gas_flow_avg,litho_overlay_x,metrology_cd_mean,cmp_slurry_flow_rate,implant_beam_current,metrology_cd_uniformity,etch_rf_power_mean,cmp_polish_time,litho_exposure_time,deposition_chamber_pressure,litho_dose_avg,implant_tilt_angle,implant_energy_mean,cmp_pressure_avg,particle_count_post,litho_focus_offset
W0001_0012,-6.784196300447706,,13.727511468448462,,423.9943891158147,-5002.744372243107,6.650036437267522,0.05786370008532037,8.925794122810332,,0.5880956064468003,15.714138607017423,12.460011821821093,42.06566256140267,,8.874933423292639,-6.327919970098543,-0.023786292306384738,3.8018400588400483,,-3.4381262212431634,5.271839351915899,0.1475136283706561,0.0740634828064801,0.057520604384485585,,2.221409381243023,15.703316842578262,258.1842033180001,-0.011194648021162712
W0001_0013,-1.9316013432502452,23.69245583081044,,69.74765533714452,-34.439969887989704,-6267.091719514064,8.347645164874589,,8.228609671448764,3.8962223868913504,0.6622907316274997,,7.009688602347933,34.489143526325215,26.79079217149932,10.274070755941157,,10.972769416931122,7.499992281031438,0.0294162146730546,0.08560057013099416,10.162453946063062,0.13506911395079704,,,,1.4399136002612005,15.729185345447103,237.6833416212867,-0.009654759578695769
W0001_0014,2.3564937342270067,17.65460899009362,8.267476487230235,,729.8307109905676,-6072.359830502125,,0.07718563596815116,8.8320334070882,4.733491233308996,0.5832974889184647,15.732234913254478,6.251191386002713,36.2494493338362,17.029526062169015,12.502048688702112,-1.1396580092951765,6.668593557192746,5.674765584673749,0.026498657120596885,-3.4459652715196603,5.299368873149106,0.1439359590171056,0.08709106584944772,,6.733204862802557,2.2214872991254593,15.698547952229951,144.1342952361418,-0.010707369963242879
W0001_0015,-1.6600314980717805,22.119086955933728,14.596988657316256,70.02619993259869,,-5568.260190264329,16.094591220841167,0.06896280488927116,9.644693205805366,,0.7144814225442823,15.657780594512015,5.430866088780868,68.24950398629952,23.213830798845663,,-1.6895737854483845,2.440433691098062,7.716699798116908,0.02315087649214548,0.1625570691935044,5.6398323295679385,0.19136269669116585,0.0728032203935339,0.027377723054309844,5.4445759635831275,,15.608626108852748,270.83475589609924,-0.009551335785486411
W0001_0016,-1.024604189712099,20.470111981232897,9.677103495241536,68.34978066671424,876.3630850565959,-6032.685190177627,56.248587521635116,0.08773464712817877,8.835322565163226,4.693561152495989,0.5573709060236955,15.708251060261247,7.720138401403172,34.797501167593126,15.574629115710344,14.687813014663657,-2.515703162395713,4.064820827711709,,0.021886370179373463,-3.814907143367562,3.6462361153566443,0.21967516514409083,0.06853135011270098,0.02859903126667605,4.93860686770144,2.1444109200740735,15.715304069240316,824.9080560768992,-0.010738137099258983
W0001_0017,-2.4820699576438394,21.908675483645954,7.971571592986247,66.43530510655076,419.5562103021058,-5311.613683819609,5.119540593442233,0.06015001687007574,8.507298292165537,3.9910922777173106,0.6803505024873169,15.747490158173928,5.374507600815905,33.099201338116494,7.3842314958719655,3.2165730367254897,2.836247745831669,-0.11420073518436746,4.746386209806728,,-1.0868176233348321,5.506055524597914,0.12539310925929292,0.07367595502138469,0.036160588002868005,6.429183233279543,1.2568325912622011,15.783129585758331,288.423333926814,-0.013674848870422635
W0001_0018,1.0752958673327,18.719891984632604,14.107125365679567,,13.539286520713791,-5724.99838932712,5.87744453735889,0.06352086286223023,8.109633684465063,2.2577116920664086,0.8263402275088325,,14.873863543042127,67.477000135304,,17.247053922893866,,2.9973813609211906,,,-1.165771738473809,10.21672702608712,,0.09582363161311322,0.07802932983217889,7.892562026773747,0.9470162737291945,15.426912248276766,97.34570898730607,-0.004519361098747325
W0001_0019,-3.3022782875474115,22.79267143702342,13.396299919316519,74.83029905663595,527.1589549728574,-5257.013788574362,6.798177959187829,0.04429886092954418,9.30089065694765,4.12201589978712,0.5757768515389177,15.702541291870288,,49.246059550117565,7.078296901999471,5.0847529095955055,-12.984237246736278,3.0723264414939364,11.275208471332533,0.024471979008005906,,4.83833004495431,0.08327801872450386,,0.029278869393168757,5.9957528869066685,2.23414967799797,15.719782441806768,190.02108358712064,-0.010205357897529877
W0001_0020,28.286259849202878,12.558007387866851,14.841755132782541,65.70810287058015,45.17048275787944,-5484.463324114543,31.030513758692678,0.05886897830174341,9.769376308517721,4.769313454410816,0.6886969723666775,15.798686898033782,,40.02297670957974,36.13427625122538,11.725413266676167,-10.874545388857067,1.8707419881967509,5.601430859849365,,-0.5848107098578345,-0.42847274174763816,0.12177211815472813,0.07001965966679316,0.04825938032222253,7.388218301576711,,15.862363930607598,17.823871531342505,-0.008046326621407841
W0001_0021,0.739718882967068,,15.849035938223656,70.53318436004707,-21.20040775401758,-5478.826187684389,,0.0491850859035011,,4.167061539135037,0.6655901283417569,,,62.774803134296604,20.07081091280788,,-3.177620871960665,3.6049529605658455,,0.021187013802540993,-0.9714380229057513,8.122103111899948,0.11310621364476864,0.06574877813850846,0.03210716419303733,6.102156035233796,,,161.26182276779178,-0.010689342245431964
W0001_0022,-3.6732369888019853,23.223014793000907,12.84887433751133,70.43149518498974,-11.195315629916275,-5457.576697788513,72.89412916086034,0.05502139696218575,8.854631728913894,,0.5648186921131557,15.739524252008998,4.566164981388547,18.755895100307672,10.265934679684635,13.44151632352286,-7.3837823325634755,7.2224001687641035,9.399340435062836,0.01830838195632466,-3.1006298030412354,5.782329441886999,0.11584684196040079,0.08281281280921184,0.029631190002694742,4.587477817914779,1.8175864597199052,15.709938361170893,178.35990167041183,-0.010442563542436122
W0001_0023,,14.792236865961337,15.281717502981222,68.72531589720074,307.2480412800018,-5332.2814912580025,12.09070279401056,0.06669814935015272,8.976522895367207,4.5289250376902315,0.7979969263886515,15.719992323277316,,113.4651667482916,,13.643417760510669,-9.72752044175994,1.7801009730922586,,0.01694006539171634,0.13251352838430033,4.6203259213575025,0.16133899243647298,0.058494790425965726,0.036854470308301135,6.08526421394552,1.0691099457724065,15.724180941779956,171.9008133750821,-0.005032344481430055
W0001_0024,23.2951594601246,28.157755363530516,9.731803702526957,,-35.12092573201221,-5438.019300975415,8.061945818916517,0.07497305690212124,9.24456187580105,2.782775409174439,0.7405418796411299,15.832547739186694,41.31833509061504,68.06148615736387,21.2740242905531,6.393821160213101,,2.638745148894353,15.696111603899565,0.031168145737748797,,-0.5256354102321357,0.14646567425741547,,0.18978135767547477,5.594534274368898,1.1798583340575886,15.764643067627711,43.720565287277424,-0.0018663235367693417
W0001_0025,0.7864417262600649,20.36234999088412,4.613357370053326,67.53120637251838,405.79338344690586,-5608.468841379449,7.593637320644125,0.04655812522294754,8.90310675087117,3.93635494864394,0.8334558634765379,15.823197930577681,5.346334978174132,34.393922232103854,,13.28348566151122,-6.936766911941824,3.41626931805315,3.4812773122321032,0.021549413175929726,-0.01006458520552194,3.2897625906612706,0.11371512235260184,,0.032661170931186985,,1.334759153591319,,,
W0001_0026,18.502428664919726,21.630412971179343,9.72792891519436,65.72071181975926,-38.91132771839539,-5547.716171746628,5.4060176122794426,0.05259983995033859,9.000729610696089,1.8802669696210006,0.7156353094288307,15.725655361662941,6.988061672853351,,15.361692227455315,3.6704086288660682,7.470925059506364,7.194111629706199,13.264268640920047,0.04732078938007545,-0.23178410068686797,8.708439014805219,0.11154564852378844,0.17417516419291715,0.03139393665199496,5.770956811146317,1.0417820302119163,15.751767152324035,145.4787930059865,-0.0075499146654793665
W0001_0027,0.1072038165577065,18.50341111053999,14.704002856790591,66.12378429455768,405.2649956459556,-5721.542966767782,10.322265540856744,0.05923974579430122,8.457980669393423,4.8322141826016045,0.6928318410311292,15.811428841783279,4.53756438963364,36.971705094624326,19.3949134511683,9.560808176449918,2.326990226890467,1.3507360393462695,6.385435988039795,0.020187169047095308,-0.6343719534713684,,0.13698569609228475,,0.028571430709239978,5.614384419242595,1.0767298823377383,15.881377043555254,234.87588787557775,
W0001_0028,1.8115535631864792,,6.750433151385467,68.83082547023152,614.5271320895405,-6463.602329324279,,0.04112319190094915,,4.082665450877162,0.7706441534818114,15.862096145938155,,42.0028928604751,,,3.75419382850166,2.950826865276808,8.361168779312054,0.01777063926925543,0.07025445979459025,-0.09709862143888337,0.07920391130182315,0.0726320183443449,,5.481061203675665,0.9739772176654206,15.890428413727214,223.34197601390457,-0.008696921558736987
W0001_0029,23.116372745047418,31.23656396856068,8.443398736025225,66.98600436664587,-5.747536736220036,-5605.296784400298,12.318906106435199,0.04611908860662777,8.571641784316629,4.618205681124002,,15.823821368224651,8.01705199692299,,,11.722776251422719,2.599685328368576,0.9617601801635076,16.334075225426794,0.05459284091389258,1.7295403189479532,,0.11200018476620076,0.10090180344011995,0.03665375758145032,5.497456010842862,1.027771288447884,,,-0.00017378188150266917
W0001_0030,21.477517692955885,11.544953821887283,13.237176974791003,,-33.72990066577486,-6407.537371221476,1.6952402388475254,0.048478303475956004,9.656634186974753,5.026858303948368,0.7115687291940456,15.738721841394781,19.543825097276898,,,21.26725332721155,-9.797771058764651,1.0914611723169512,10.29384257124308,,0.5836378984026525,2.778540685791535,0.14449684071191607,,0.09329955380839594,5.991748943746004,1.01119408959331,,66.53076512858476,-0.006308177326195627
W0001_0031,3.8162271480697307,16.076011917009613,11.11460794187305,67.9988591594903,,-5160.853075065392,22.368706537287352,0.057930061282007485,8.667542949111983,,0.678748794932694,15.820537060161831,,33.74031269839402,22.101239331536846,7.618564662169293,-0.61090053912942,9.330166362594277,11.01114395887089,0.02387188682206109,,4.066646412176837,0.1357280581727061,0.08416294733371558,0.035873242966006205,8.62608948389254,1.0202481533592358,15.787843871932976,-23.651664145193887,-0.012138644487506636
W0001_0032,0.2395131341015231,20.085347105333174,14.403475516756973,72.87244979341193,-44.87644291858082,-6512.575770356011,3.2801148797448443,,8.340532760986152,4.88310119780837,0.7427940542835346,15.674506214341932,7.294480976838349,44.89652920624448,2.3890211877985603,0.9994145879303806,,7.044542527969804,2.8187172316232396,0.019626541231489537,0.3715045382389216,6.427504359720718,,0.07640799852251039,0.0319671926314078,4.990849928759946,1.4191968327064703,15.67932825285942,88.35082331151067,-0.010207844930943457
W0001_0033,-1.0574975809574458,22.4806213298809,8.785323547472876,,1.8730567837922274,-5162.885364046891,11.615604256647593,0.09328412443538782,9.053420963262308,3.562522746442713,0.5082539486283628,15.720623583583945,6.5058075859741935,29.096704733865003,14.272217120811646,15.151936223016254,2.558285278009891,6.667480465644152,3.7815828704908014,0.02472293786758393,-3.68153557800581,9.322665739326647,0.1809783877544295,0.09243112743572834,0.02574197439022809,,1.7649386605247506,15.691408490621633,129.773363999763,-0.014304593100433674
W0001_0034,2.897734282705196,17.25057214626579,23.197513938706287,68.06779377339714,374.4525777938531,-6198.786354093153,10.056399248670171,,9.836572997343163,2.8924023240956296,0.7321059649713796,15.821050037189504,13.555140480757057,37.37939494585155,26.780493164500992,8.692320734755272,,4.549890460136497,7.0179624504776354,0.021273868401959283,-0.3523533246303972,9.939203498412402,,0.06783962749988814,0.06323209965658856,7.696633032263323,1.1728373905966472,,80.07403181779958,-0.009865500178621828
W0001_0035,34.63537299557207,16.776724144336107,7.532418153511567,69.36645560967573,-47.47653453328164,-5517.503702549018,7.261139665128272,,8.744990731866785,3.5873135320927174,,15.807017419878278,9.324492671802732,,5.350431678360964,3.8951451998848086,-10.992553438242588,-1.6757513907433323,7.183199737425974,0.03807685413356356,-0.583335171870319,,0.10600801591995841,,0.036361258837407345,5.102122755664327,1.1009220608644494,15.820914233871047,125.79885498825911,-0.002990277662609434
W0001_0036,-2.5923143056008127,22.335418476250656,,71.75046892041249,7.717439627698061,,15.348838334419316,0.057379626565363925,8.794195650326708,3.7514031540486448,0.838765061220327,15.762910067102501,5.400556186597433,39.391464412904135,18.1491409092218,,996.2447467523689,5.7860415026227106,4.0337779834698635,0.017323735236112137,-2.130007776216303,,0.14621054109883122,,0.02889548626665577,5.745121526872016,0.963824664197098,15.717713199906829,77.5270441192371,-0.01272873601546464
W0001_0037,4.35210179770527,18.205249798120857,14.90490353748595,73.6796875569708,403.7900931830176,-5344.935378782307,14.504902842169251,0.05441071793498135,8.614644236119306,5.413924260734735,0.6706825917188727,15.951039670682942,7.423339444923929,28.14451793936873,16.27541905437723,2.511560510490101,4.575965454719976,6.080427995204503,10.645179747839437,0.013408639825563208,0.4642615669080502,6.500567107162788,0.09242779132556311,0.06796564344255321,0.021741756995188398,8.532928559856854,1.1389460440948207,16.014544258554583,162.4989975970046,
W0001_0038,34.698798042030525,,12.091214722751829,69.33603143813485,,-6111.4070180967,36.303265875942095,0.09702574194244203,,2.559145436421952,,15.93388533154914,17.260771844427225,98.5854354917695,27.059145974218,9.600132968484077,,-1.1138509433504904,11.42349453740343,0.04375343262463036,,7.183011655852458,0.19977176282315723,0.08527624919604955,0.08129779531378592,5.239369459558182,1.1737824901548641,,275.6744521048659,-0.0011449072909427177
W0001_0039,-0.3799248802851761,20.766505754646985,9.760516112426718,66.08302007353696,646.956819366846,-6542.727886313858,13.490178069929135,0.02085109336191262,9.262677539126754,5.628316888577901,0.846465529490495,15.922906101544285,10.326831677596878,38.424634792192926,15.27670409898836,,-3.5615075609554463,5.241723734696269,7.754389431323415,0.02499393647986648,-1.1732139391283951,0.6009391105155069,,0.07836043383894144,0.04260441357725977,5.3896542079027485,0.9859244635043171,15.907510135925556,19.45901020367355,-0.013423104998976516
W0001_0040,3.321583822480945,,13.794176337301447,74.60271071253386,675.3449578803953,-5738.113593744233,18.104600191923314,0.05338678225894807,8.284689463866675,,0.826681404739937,,,87.2390325866327,79.22506641335085,9.103317060102516,8.697211485353376,12.400840586373636,9.83258187401875,0.03713767015085852,0.23775591029711965,6.307738139265076,,0.13486031900381715,0.03710674432399197,5.645582322434566,0.8959369159953159,15.7429725365872,52.9109748647644,
W0001_0041,-2.0415593184826064,22.36463073844811,9.270753928778287,66.41513821493251,-29.01724831791164,-5718.820358857847,13.165305305504212,0.06393198799781867,9.172993318854862,4.138577768351751,0.7868351278786946,15.951474096189491,2.950624054454357,36.70155965816858,-4.668404172047959,1.5904822623124746,,,8.417207745204648,0.020134538574364768,-0.054500835772217766,,,0.07722711528769258,0.02848982836843649,6.950897986190144,0.9214636958144768,16.003169102788384,59.1709607177765,-0.009149686220418079
W0001_0042,11.136704701155592,22.341155747313874,9.639720282033405,,27.043687492000817,-5408.308746694123,25.85631714881865,0.044802253779006845,8.780602297182051,2.640248011996766,0.8283777313559858,15.776121479547461,6.456604933944629,23.62416016622349,12.626236715559473,4.04451617584194,5.53159196364239,2.6405843980649877,5.382959604426627,0.037416704200597874,1.484600982748709,3.3382934666440076,0.12180160756404705,0.06456775248962322,0.023386240635880826,5.649177996114092,0.7384972378933506,15.74568235405036,70.1410699873285,
W0001_0043,-1.2406389193790615,,18.410697212807655,70.11084692301898,-0.6701306088477718,-5445.504672366139,21.872521467270545,0.11433105085967528,8.398976442748467,5.627262300852638,0.7652276009134644,15.877393718592886,4.601780970529072,,38.39634467113137,19.016607903574943,,2.681718373273655,6.66504258634643,0.02109686640651884,0.25375460811682593,4.077125636642247,0.23483006754728555,0.059196655394795024,0.016431762234099777,,1.5201897460276534,15.896320838678564,142.83349232180288,-0.01016359904792178
W0001_0044,-0.2950970150968122,20.18363680703082,,73.9580764164005,21.529812384527098,-5454.197108022218,11.45985317071257,0.03180984696614153,8.660548159453061,,0.798379657300707,15.763349016783732,3.694277095529674,23.900459155419497,,3.970348528183501,14.059755222032107,-1.1203299729815814,3.888739829698718,0.023533280086438967,-2.0355995622054586,5.27551563664133,0.08430620225997981,0.08660620254961979,0.021379700796840862,,0.873545562280391,15.706197862983306,55.68522802691548,-0.013775388862562936
W0001_0045,2.2547039272729466,19.740022952935025,14.916853614421155,70.0233900870287,34.619186611406334,,2.4181613895783656,0.04546969790510566,8.72343409733568,4.403121974027451,,,5.580045034410294,63.725525916097574,18.971490562690725,,14.83615164826635,6.749571479751637,9.302073964114717,,-0.5699515963083314,5.283534626104103,0.1065991405473926,0.047201868458278805,,7.066067749862308,1.4598102484585456,15.968982548859987,96.72495071410732,-0.009022730131813376
W0001_0046,15.132228999074504,,11.925174234022965,,32.961057433737494,-5537.09203759253,12.91788722555126,0.035339885309184804,8.740223660623881,5.004061700947709,0.8172304341283232,15.929706956525697,6.1050454769799005,53.00773479999357,6.682823377285533,6.1772358910232015,-9.6330942289682,0.6973722954388413,11.126177584809174,,0.149294844862751,5.764272950693687,0.07764996627448456,0.16174995911907195,0.036606262290129,6.0790622395651,0.6111605105429055,15.91091400018528,137.52008497671295,-0.008752455104744145
W0001_0047,1.376605807161626,18.700644472928044,11.995279796119181,,531.6357297367421,-5277.902202095055,25.11181651148973,0.07179239167411629,8.287616016288224,3.955538362825483,0.6790682844851765,15.851578318383725,4.2675290480816095,58.11561900610308,,12.701061307234436,-2.66467605790485,3.6346107538848433,8.051115290508795,0.025803195673160965,0.033811653492039434,6.015266409055081,,0.07413032650535037,0.010794353073879603,5.37623092293666,1.1743307959362033,,131.34873321471346,-0.012159745583634047
W0001_0048,20.463476045832994,14.469095458073644,7.431104180322427,,463.0028391851398,-5006.494649799739,58.09469981335497,0.07184315430681558,8.7659563209852,3.4162301171700964,0.7928521111613861,15.807471583233458,6.96527849913463,34.64213636649404,21.19297104087882,12.995849444147273,-9.200927303404459,-2.831642009501957,11.045289313181044,0.039158993250303614,-0.030352252898978214,-2.4814732617266566,0.1312521562582071,0.07245724086061506,0.03928513228388839,6.444666003381236,1.0800254421438038,15.77092697019015,234.4084808594047,-0.009380274225017238
W0001_0049,,25.357780056549277,16.019424790792286,65.5333771899003,22.386169180119175,-5643.669210682144,19.161116194913788,0.0254686481122525,9.414457001348616,1.6643315216917645,0.5711349805531895,15.723813306408966,7.272312934713708,53.54903984468067,0.9391660416487273,9.454429365852095,-16.50877403879325,2.279343880900942,7.255448546996323,,-3.710731876574571,5.326946602168825,0.07445791045322721,0.05717574042829412,0.040254471796101185,5.8177944713945635,2.148112562397213,15.740083073045918,516.1828071972857,
W0001_0050,,17.236519603024067,23.010548426059074,67.9297102237572,383.2894579747734,-6399.186580384018,10.20265834983823,,9.507376054427631,2.9922341455125228,0.7420319057234913,15.823287079674923,14.352915109775893,33.44419689103441,22.330853539641105,12.465544662983648,-7.495909877612365,7.263231121535131,5.691548426250366,0.019747373011010004,-0.4008551679493229,0.6548301003445736,0.0988260575443672,0.07124032770582592,,,1.171426332876298,15.885466103249984,99.5163984552944,-0.010381399085328506
W0001_0051,-0.4882495069180772,18.52999414550134,12.344331401005379,67.1812981213682,395.06603521507077,,6.249199673148898,,8.750643586767207,,0.8051410690526724,16.00714762478321,,78.45046936959415,,15.78859807036999,1.4491875182340188,7.656923925783028,12.609400790993332,0.023436926052008998,-0.15304054872563722,-0.5176760916562957,0.13770871919196936,0.08588084369420639,0.012780283568539531,5.755443343921123,0.9068011376305773,16.047197910663566,126.805801162543,-0.008283407693900182
W0001_0052,-9.643670251707325,29.64473345548642,,71.44433749105147,45.2395310551678,-5265.349500816671,14.40429435803502,0.10839096536662735,8.834497249604002,1.988825900219134,0.8318385375664431,15.769485972750234,6.646983031958962,31.518952573335635,12.93804280776477,21.386939311638464,-2.9631960266726702,3.7209951123418246,9.028863790792686,0.018562848871696028,-1.9419860103015514,5.743464929535769,0.25024058734361815,0.06866260235012547,0.03302710532516216,6.462988342514803,0.9918952442564499,15.716319043473774,,-0.01153265543027006
W0001_0053,2.363715051937722,,8.41994645888028,72.03335012892596,12.70596122441309,-4921.217173828545,9.127985569527231,0.05329477485801706,8.755915988568983,2.0911256957971602,0.8632807455099848,15.928396346022515,7.984503387295765,,14.245273683604044,16.174431602346075,-5.143353986934434,6.964152376168741,4.719604282924261,,-0.04401111883566372,10.520766072758788,0.10366952748496316,,0.032545569891128306,6.297706051092914,1.3052065819336747,15.870192652694017,,-0.010089142017060147
W0001_0054,38.64546666080668,13.514186020317908,9.643431643362367,63.97174994544934,934.6370938252147,-6502.353925610355,,0.062084101767988294,9.226370667366163,2.9294664185882398,0.7269151446105044,15.712691810631316,11.086674787173076,98.14793015095961,26.66580960819884,18.539913263545596,-3.6567359924534886,4.308522197541924,4.69603283228256,0.04252907035352512,,4.319161806584312,0.1428389780120373,0.0837387847590786,0.05889278915350878,5.0417945767337145,1.1213166922382691,15.737559401271096,248.86428168040285,-0.0009931526981701126
W0001_0055,-1.2203990530563569,,6.560322073368644,69.75028851482155,22.579227149800186,-5346.119642457268,42.18151511357562,0.07005027125991438,,4.853355421582711,0.6400569770580419,15.835447738910133,11.283241637128945,42.14288226837264,18.60520049529215,13.289078847264314,,2.2509998580936337,,0.060709716244090293,0.9328679050217688,4.480006732482202,0.16726234339607138,,0.04293319397900792,5.069796090312388,,15.892096154918676,238.43848897826877,-0.009159811896540743
W0001_0056,-2.9654349984171153,23.157282455530147,18.007781246121485,73.26315327754165,-6.656421303978534,-5121.4401660042895,22.19608534637022,0.07109289941624701,,2.020103479385465,0.8644674228632694,15.922152628970142,6.439235375130657,23.153346112441866,14.709289516203349,15.1797156295863,1003.2464597067819,4.680777495885479,7.470253551480074,,-0.10823168056467786,2.0099448528497987,0.15783302269314112,,0.03112982597170449,,1.2956708126650445,15.874337608217306,,-0.01071060396599098
